,Name,time,hazard,removed,observed,censored,entrance,at_risk,Smooth Haz,Smooth2 Haz
39,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.017845870657989208,0.018521993572985184
40,GS Sobers,,0.02666666666666667,2.0,2.0,0.0,0.0,75.0,0.01660982600089192,0.019025283339672395
41,GS Sobers,,0.0136986301369863,1.0,1.0,0.0,0.0,73.0,0.016883151608221417,0.019460741584234453
42,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01812100233259332,0.01987516027179941
43,GS Sobers,,0.05555555555555555,4.0,4.0,0.0,0.0,72.0,0.019114050991977632,0.02028957895936437
44,GS Sobers,,0.014705882352941176,1.0,1.0,0.0,0.0,68.0,0.02316263398792905,0.02042419127294013
45,GS Sobers,,0.029850746268656716,2.0,2.0,0.0,0.0,67.0,0.02425912521599922,0.020505596708196697
46,GS Sobers,,0.03076923076923077,2.0,2.0,0.0,0.0,65.0,0.0235929026976781,0.020478739163297354
47,GS Sobers,,0.015873015873015872,1.0,1.0,0.0,0.0,63.0,0.023370013458770555,0.020528601807379466
48,GS Sobers,,0.03225806451612903,2.0,2.0,0.0,0.0,62.0,0.023370013458770555,0.020609668664597697
49,GS Sobers,,0.03333333333333333,2.0,2.0,0.0,0.0,60.0,0.02453960410204541,0.020610708014686736
50,GS Sobers,,0.017241379310344827,2.0,1.0,1.0,0.0,58.0,0.023136095330115583,0.020653718320874155
51,GS Sobers,,0.03571428571428571,3.0,2.0,1.0,0.0,56.0,0.02241511479658999,0.02070561078714861
52,GS Sobers,,0.018867924528301886,1.0,1.0,0.0,0.0,53.0,0.02241511479658999,0.020666318599673293
53,GS Sobers,,0.07692307692307693,4.0,4.0,0.0,0.0,52.0,0.019491138188402857,0.02059736208524624
54,GS Sobers,,0.020833333333333332,2.0,1.0,1.0,0.0,48.0,0.01871714438035332,0.02010223893966641
55,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01714605247147665,0.019568642417663065
56,GS Sobers,,0.021739130434782608,1.0,1.0,0.0,0.0,46.0,0.019115136019507567,0.01907011023872925
57,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.0182797141314541,0.018602235105989035
58,GS Sobers,,0.022222222222222223,1.0,1.0,0.0,0.0,45.0,0.017865618309680944,0.01813435997324882
59,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.017427021818452876,0.017543370035953357
60,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.017869108467436078,0.017026248981391042
61,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.017374450770562315,0.016547074270698497
62,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01780387721786364,0.01606789956000595
63,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.013755294221912222,0.01582656026720422
64,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.014120791297935616,0.015712522587568535
65,GS Sobers,,0.06818181818181818,3.0,3.0,0.0,0.0,44.0,0.014120791297935616,0.015681173955768464
66,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.014480385936706457,0.015357320045313526
67,GS Sobers,,0.024390243902439025,1.0,1.0,0.0,0.0,41.0,0.014480385936706457,0.015077435707914037
68,GS Sobers,,0.025,1.0,1.0,0.0,0.0,40.0,0.013310795293431604,0.014751782884950148
69,GS Sobers,,0.02564102564102564,1.0,1.0,0.0,0.0,39.0,0.013310795293431604,0.014379962010278042
70,GS Sobers,,0.02631578947368421,1.0,1.0,0.0,0.0,38.0,0.013310795293431604,0.013913845645379602
71,GS Sobers,,0.02702702702702703,1.0,1.0,0.0,0.0,37.0,0.013310795293431604,0.013400866972356276
72,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01490569162517004,0.012790419796491533
73,GS Sobers,,0.027777777777777776,1.0,1.0,0.0,0.0,36.0,0.016550428467275304,0.012393055936203181
74,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.016550428467275304,0.01189950863485604
75,GS Sobers,,0.02857142857142857,2.0,1.0,1.0,0.0,35.0,0.01296191172086382,0.01149531885294416
76,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01296191172086382,0.011085393909329397
77,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01167821467336703,0.010770989072697154
78,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01036242519968282,0.010617073177717285
79,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.00901289753436568,0.010463157282737418
80,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.007627855983119144,0.01030924138775755
81,GS Sobers,,0.030303030303030304,1.0,1.0,0.0,0.0,33.0,0.006205380876433511,0.010155325492777681
82,GS Sobers,,0.03125,1.0,1.0,0.0,0.0,32.0,0.006205380876433511,0.009833525773404295
83,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.004743392572339944,0.009338595860125089
84,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.006441185441609892,0.008843665946845884
85,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.0066918120080259325,0.008644146993797584
86,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.00850669404069381,0.008444628040749285
87,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01038639328881411,0.008423475414300538
88,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01038639328881411,0.00847157486541412
89,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01038639328881411,0.008590702088386496
90,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.01038639328881411,0.008782726235108692
91,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.008791496957075673,0.009049617492709078
92,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.007146760114970409,0.009316508750309463
93,GS Sobers,,0.03225806451612903,1.0,1.0,0.0,0.0,31.0,0.007146760114970409,0.009792255479923217
94,GS Sobers,,0.03333333333333333,1.0,1.0,0.0,0.0,30.0,0.009171051612946119,0.010089287170666449
95,GS Sobers,,0.034482758620689655,1.0,1.0,0.0,0.0,29.0,0.009171051612946119,0.01028079188607661
96,GS Sobers,,0.03571428571428571,2.0,1.0,1.0,0.0,28.0,0.011276314770840856,0.010419760542646386
97,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.011276314770840856,0.010360866120466659
98,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.011276314770840856,0.010301971698286932
99,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.011276314770840856,0.010243077276107205
100,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.011276314770840856,0.010184182853927476
101,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.011276314770840856,0.010209230343944508
102,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.013782580435001258,0.010320842930914448
103,GS Sobers,,0.038461538461538464,1.0,1.0,0.0,0.0,26.0,0.012084787565731309,0.01043245551788439
104,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.010330401600819028,0.01033098478927794
105,GS Sobers,,0.04,1.0,1.0,0.0,0.0,25.0,0.011147098515519573,0.010229514060671487
106,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.009267399267399274,0.009906436683865592
107,GS Sobers,,0.0,1.0,0.0,1.0,0.0,24.0,0.009267399267399274,0.009583359307059697
108,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.009267399267399274,0.009414175435947861
109,GS Sobers,,0.0,1.0,0.0,1.0,0.0,23.0,0.009267399267399274,0.009244991564836024
110,GS Sobers,,0.0,1.0,0.0,1.0,0.0,22.0,0.009267399267399274,0.00907580769372419
111,GS Sobers,,0.047619047619047616,1.0,1.0,0.0,0.0,21.0,0.009267399267399274,0.008906623822612354
112,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.009267399267399274,0.008473622513167843
113,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.007243107769423564,0.008129978723158593
114,GS Sobers,,0.05,2.0,1.0,1.0,0.0,20.0,0.007243107769423564,0.00787867103656578
115,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.0051378446115288275,0.007771767276411247
116,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.0051378446115288275,0.007763795055631466
117,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.008061821219715961,0.007755822834851685
118,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.008061821219715961,0.007747850614071903
119,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.008061821219715961,0.007739878393292122
120,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.008061821219715961,0.007731906172512341
121,GS Sobers,,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555561,0.00772393395173256
1,ME Waugh,,0.09090909090909091,20.0,19.0,1.0,0.0,209.0,0.02737813346340891,0.026493142257537603
2,ME Waugh,,0.026455026455026454,5.0,5.0,0.0,0.0,189.0,0.02739823890528184,0.026327210570637034
3,ME Waugh,,0.02717391304347826,5.0,5.0,0.0,0.0,184.0,0.02778746915184683,0.02612199140400577
4,ME Waugh,,0.03910614525139665,7.0,7.0,0.0,0.0,179.0,0.027965489036667963,0.02583230770303422
5,ME Waugh,,0.005813953488372093,1.0,1.0,0.0,0.0,172.0,0.028070187732031175,0.02541287402565496
6,ME Waugh,,0.04093567251461988,7.0,7.0,0.0,0.0,171.0,0.02591567865231434,0.025091441887471717
7,ME Waugh,,0.012195121951219513,2.0,2.0,0.0,0.0,164.0,0.026745614458871053,0.024615482357300943
8,ME Waugh,,0.030864197530864196,5.0,5.0,0.0,0.0,162.0,0.025461390095794446,0.024211074598035204
9,ME Waugh,,0.012738853503184714,2.0,2.0,0.0,0.0,157.0,0.024423957123356866,0.02385998304996989
10,ME Waugh,,0.01935483870967742,3.0,3.0,0.0,0.0,155.0,0.024227759558738248,0.023494089621521063
11,ME Waugh,,0.019736842105263157,3.0,3.0,0.0,0.0,152.0,0.021075057507627382,0.02313049299330472
12,ME Waugh,,0.020134228187919462,3.0,3.0,0.0,0.0,149.0,0.02052479295736283,0.022739146128523725
13,ME Waugh,,0.03424657534246575,5.0,5.0,0.0,0.0,146.0,0.019957399777335072,0.022299806130113925
14,ME Waugh,,0.014184397163120567,2.0,2.0,0.0,0.0,141.0,0.018776374588665073,0.021813345919922855
15,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01980846802683282,0.021311242062680407
16,ME Waugh,,0.02158273381294964,3.0,3.0,0.0,0.0,139.0,0.019026956658786464,0.020981471358510813
17,ME Waugh,,0.014705882352941176,2.0,2.0,0.0,0.0,136.0,0.020281741610618916,0.020639555277137633
18,ME Waugh,,0.007462686567164179,2.0,1.0,1.0,0.0,134.0,0.021116729738605892,0.02032449343550272
19,ME Waugh,,0.022727272727272728,3.0,3.0,0.0,0.0,132.0,0.02044626376475407,0.02013779571852171
20,ME Waugh,,0.031007751937984496,4.0,4.0,0.0,0.0,129.0,0.020469797527298404,0.01989846775500464
21,ME Waugh,,0.016,3.0,2.0,1.0,0.0,125.0,0.01996264847444298,0.01977176664166894
22,ME Waugh,,0.01639344262295082,2.0,2.0,0.0,0.0,122.0,0.01944000918206054,0.01972863703018729
23,ME Waugh,,0.016666666666666666,2.0,2.0,0.0,0.0,120.0,0.018722745043037656,0.019704157576073845
24,ME Waugh,,0.025423728813559324,3.0,3.0,0.0,0.0,118.0,0.01853021444442466,0.01973029532948966
25,ME Waugh,,0.02608695652173913,4.0,3.0,1.0,0.0,115.0,0.01965003527309207,0.019771943906322812
26,ME Waugh,,0.036036036036036036,4.0,4.0,0.0,0.0,111.0,0.020249208912780668,0.019894762289282508
27,ME Waugh,,0.04672897196261682,5.0,5.0,0.0,0.0,107.0,0.01947521510473113,0.019851716544483613
28,ME Waugh,,0.0,1.0,0.0,1.0,0.0,102.0,0.020876700500717705,0.019674853536225834
29,ME Waugh,,0.019801980198019802,2.0,2.0,0.0,0.0,101.0,0.01968052825191388,0.019533278210802363
30,ME Waugh,,0.010101010101010102,1.0,1.0,0.0,0.0,99.0,0.01866773635424906,0.019335611135555177
31,ME Waugh,,0.01020408163265306,1.0,1.0,0.0,0.0,98.0,0.019705330339211468,0.019136655478322512
32,ME Waugh,,0.020618556701030927,2.0,2.0,0.0,0.0,97.0,0.019492290149179615,0.01901723326200118
33,ME Waugh,,0.010526315789473684,1.0,1.0,0.0,0.0,95.0,0.019272991903565583,0.01887844667432362
34,ME Waugh,,0.02127659574468085,3.0,2.0,1.0,0.0,94.0,0.020599790986662727,0.018720634506546825
35,ME Waugh,,0.03296703296703297,3.0,3.0,0.0,0.0,91.0,0.02136050593502069,0.01848756312518347
36,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.019463872459439847,0.018174917416614807
37,ME Waugh,,0.03409090909090909,3.0,3.0,0.0,0.0,88.0,0.017756332581708136,0.017903008224259276
38,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.017756332581708136,0.01755084113753083
39,ME Waugh,,0.011764705882352941,1.0,1.0,0.0,0.0,85.0,0.01671412309760183,0.017307041683351482
40,ME Waugh,,0.03571428571428571,3.0,3.0,0.0,0.0,84.0,0.01618249098702235,0.01722246200804548
41,ME Waugh,,0.012345679012345678,1.0,1.0,0.0,0.0,81.0,0.01717098707195518,0.016984340583629864
42,ME Waugh,,0.0125,1.0,1.0,0.0,0.0,80.0,0.01608579987716408,0.01677183119314051
43,ME Waugh,,0.05063291139240506,5.0,4.0,1.0,0.0,79.0,0.015531783256665465,0.01658570354648443
44,ME Waugh,,0.04054054054054054,3.0,3.0,0.0,0.0,74.0,0.015221679027188337,0.01634058243881506
45,ME Waugh,,0.0,1.0,0.0,1.0,0.0,71.0,0.014308940449976075,0.01594312303596746
46,ME Waugh,,0.014285714285714285,1.0,1.0,0.0,0.0,70.0,0.014308940449976075,0.015754117157525803
47,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.014185525852877268,0.01572847379964315
48,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01504833862250626,0.015761768380111413
49,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.017060722523435053,0.015910135289202397
50,ME Waugh,,0.028985507246376812,2.0,2.0,0.0,0.0,69.0,0.015181023275314752,0.016209597640247552
51,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01545461172988197,0.016570003229520857
52,ME Waugh,,0.0,2.0,0.0,2.0,0.0,67.0,0.015736566617100014,0.01698752393430949
53,ME Waugh,,0.015384615384615385,1.0,1.0,0.0,0.0,65.0,0.015942489940944726,0.017572707563722697
54,ME Waugh,,0.015625,1.0,1.0,0.0,0.0,64.0,0.013808777280916276,0.01842318350025554
55,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01587276076904837,0.019359888793223052
56,ME Waugh,,0.031746031746031744,2.0,2.0,0.0,0.0,63.0,0.017269108781937735,0.020296594086190566
57,ME Waugh,,0.01639344262295082,1.0,1.0,0.0,0.0,61.0,0.018388929610605148,0.021238420835110558
58,ME Waugh,,0.05,3.0,3.0,0.0,0.0,60.0,0.019533094370330545,0.022089425187227497
59,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.021872275656880255,0.02269601044206564
60,ME Waugh,,0.017543859649122806,1.0,1.0,0.0,0.0,57.0,0.02401869326814806,0.023401527236278533
61,ME Waugh,,0.017857142857142856,1.0,1.0,0.0,0.0,56.0,0.02401869326814806,0.024044046688979238
62,ME Waugh,,0.05454545454545454,3.0,3.0,0.0,0.0,55.0,0.026650272215516482,0.024714596744502788
63,ME Waugh,,0.0,1.0,0.0,1.0,0.0,52.0,0.031380721821312345,0.025223213288396135
64,ME Waugh,,0.0392156862745098,2.0,2.0,0.0,0.0,51.0,0.032106341016358786,0.02593965060558928
65,ME Waugh,,0.04081632653061224,2.0,2.0,0.0,0.0,49.0,0.032106341016358786,0.026537758042353803
66,ME Waugh,,0.02127659574468085,1.0,1.0,0.0,0.0,47.0,0.03208023408235711,0.02694930886201165
67,ME Waugh,,0.021739130434782608,1.0,1.0,0.0,0.0,46.0,0.031217421312728123,0.027345579475430377
68,ME Waugh,,0.044444444444444446,2.0,2.0,0.0,0.0,45.0,0.0285858423653597,0.027621411693088526
69,ME Waugh,,0.06976744186046512,3.0,3.0,0.0,0.0,43.0,0.0285858423653597,0.027864097617212577
70,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.027662481331195338,0.027800552581573316
71,ME Waugh,,0.05,2.0,2.0,0.0,0.0,40.0,0.028477017672047467,0.02796784780447515
72,ME Waugh,,0.10526315789473684,4.0,4.0,0.0,0.0,38.0,0.02560620427491828,0.027858134717127673
73,ME Waugh,,0.029411764705882353,2.0,1.0,1.0,0.0,34.0,0.027421086307586152,0.027333775771192073
74,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.02723680206757436,0.026689753308880394
75,ME Waugh,,0.03125,1.0,1.0,0.0,0.0,32.0,0.025088574355436873,0.026045730846568717
76,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.025918071265560883,0.025316517336462115
77,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.024773906505835486,0.024632715024757036
78,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.026483308215237197,0.02408741686817661
79,ME Waugh,,0.0,1.0,0.0,1.0,0.0,31.0,0.02281133759100219,0.023542118711596186
80,ME Waugh,,0.03333333333333333,1.0,1.0,0.0,0.0,30.0,0.027197302503282894,0.02304541850418231
81,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.024565723555914475,0.022413511859622936
82,ME Waugh,,0.034482758620689655,1.0,1.0,0.0,0.0,29.0,0.02141790184853598,0.022064609376184065
83,ME Waugh,,0.03571428571428571,1.0,1.0,0.0,0.0,28.0,0.01986991423243691,0.021801674989029463
84,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01986991423243691,0.021449508233027045
85,ME Waugh,,0.037037037037037035,1.0,1.0,0.0,0.0,27.0,0.018225177390331648,0.021210406093452917
86,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.018225177390331648,0.020825050551304288
87,ME Waugh,,0.07692307692307693,2.0,2.0,0.0,0.0,26.0,0.018225177390331648,0.020499914207035945
88,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.018225177390331648,0.019871726036170073
89,ME Waugh,,0.08333333333333333,2.0,2.0,0.0,0.0,24.0,0.018225177390331648,0.01943679947710604
90,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.016470791425419365,0.01854019240095983
91,ME Waugh,,0.045454545454545456,1.0,1.0,0.0,0.0,22.0,0.018977057089579766,0.017935982985632332
92,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.022425332951648735,0.017371535528713827
93,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020545633703528434,0.01688856110422159
94,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020545633703528434,0.01673147880943442
95,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01859631596473701,0.01684563381843303
96,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.01859631596473701,0.01695978882743164
97,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.014547732968785592,0.01707394383643025
98,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.014547732968785592,0.01718809884542886
99,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.010161768056504893,0.017763934371509648
100,ME Waugh,,0.047619047619047616,1.0,1.0,0.0,0.0,21.0,0.013085744664692027,0.018709114311256183
101,ME Waugh,,0.1,2.0,2.0,0.0,0.0,20.0,0.010693400167084371,0.019390476812670043
102,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.010693400167084371,0.019921129811955922
103,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.016885350631480656,0.020896974738428192
104,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020394122561305215,0.022268545822399476
105,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020394122561305215,0.023742712576833462
106,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020394122561305215,0.025216879331267452
107,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.020394122561305215,0.026904129401277826
108,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.029166052385866618,0.028591379471288196
109,ME Waugh,,0.05555555555555555,1.0,1.0,0.0,0.0,18.0,0.03442921028060346,0.03097115031692184
110,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.03192294461644306,0.033043134151167365
111,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.03250773993808049,0.03524103085370803
112,ME Waugh,,0.11764705882352941,2.0,2.0,0.0,0.0,17.0,0.03908668730650154,0.03743892755624869
113,ME Waugh,,0.06666666666666667,1.0,1.0,0.0,0.0,15.0,0.04660548429898275,0.038985039999379224
114,ME Waugh,,0.0,1.0,0.0,1.0,0.0,14.0,0.04660548429898275,0.04016180802884401
115,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.04660548429898275,0.0413385760583088
116,ME Waugh,,0.0,1.0,0.0,1.0,0.0,13.0,0.04660548429898275,0.04251534408777359
117,ME Waugh,,0.16666666666666666,2.0,2.0,0.0,0.0,12.0,0.04660548429898275,0.04369211211723838
118,ME Waugh,,0.1,1.0,1.0,0.0,0.0,10.0,0.055377414123544154,0.0439455191125388
119,ME Waugh,,0.0,0.0,0.0,0.0,0.0,0.0,0.05245343751535702,0.04364490948734062
120,ME Waugh,,0.1111111111111111,1.0,1.0,0.0,0.0,9.0,0.05245343751535702,0.04403022520180738
121,ME Waugh,,0.125,1.0,1.0,0.0,0.0,8.0,0.05245343751535702,0.04476949597937049
1,JE Root,,0.04519774011299435,8.0,8.0,0.0,0.0,177.0,0.026497913281193376,0.02584778799401988
2,JE Root,,0.03550295857988166,6.0,6.0,0.0,0.0,169.0,0.026116910268611414,0.025773413710751782
3,JE Root,,0.024539877300613498,4.0,4.0,0.0,0.0,163.0,0.02655386938507422,0.025554124390434613
4,JE Root,,0.025157232704402517,4.0,4.0,0.0,0.0,159.0,0.02542604983620204,0.025302062307368298
5,JE Root,,0.05161290322580645,9.0,8.0,1.0,0.0,155.0,0.025197614163687418,0.025013968348326077
6,JE Root,,0.0136986301369863,2.0,2.0,0.0,0.0,146.0,0.02659887471674926,0.024607299213703835
7,JE Root,,0.027777777777777776,4.0,4.0,0.0,0.0,144.0,0.02653609918208718,0.024292395565433975
8,JE Root,,0.02142857142857143,3.0,3.0,0.0,0.0,140.0,0.026143566673657984,0.023917079791942398
9,JE Root,,0.014598540145985401,2.0,2.0,0.0,0.0,137.0,0.025800310921942432,0.023451901203518758
10,JE Root,,0.014814814814814815,3.0,2.0,1.0,0.0,135.0,0.02393173415458024,0.022998750263125995
11,JE Root,,0.007575757575757576,1.0,1.0,0.0,0.0,132.0,0.02251862277248638,0.022544079944035764
12,JE Root,,0.022900763358778626,3.0,3.0,0.0,0.0,131.0,0.02163381383591612,0.02224067930530109
13,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.021354387095397998,0.021883054069350823
14,JE Root,,0.0234375,4.0,3.0,1.0,0.0,128.0,0.021062313960284965,0.02164996618296642
15,JE Root,,0.04032258064516129,5.0,5.0,0.0,0.0,124.0,0.01887216115892673,0.021363977403999684
16,JE Root,,0.05042016806722689,6.0,6.0,0.0,0.0,119.0,0.019214444846560094,0.020925915665525326
17,JE Root,,0.017699115044247787,2.0,2.0,0.0,0.0,113.0,0.018295050139862077,0.020351489846971615
18,JE Root,,0.018018018018018018,2.0,2.0,0.0,0.0,111.0,0.017715476205024987,0.019817092728253355
19,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.017507042401148937,0.019250850294478518
20,JE Root,,0.01834862385321101,2.0,2.0,0.0,0.0,109.0,0.017859177218479,0.01881801834942386
21,JE Root,,0.018691588785046728,3.0,2.0,1.0,0.0,107.0,0.020352298132652543,0.01840873347474752
22,JE Root,,0.019230769230769232,2.0,2.0,0.0,0.0,104.0,0.019758989902019155,0.018030215342444585
23,JE Root,,0.0196078431372549,2.0,2.0,0.0,0.0,102.0,0.02099737999489841,0.01768602997555096
24,JE Root,,0.01,1.0,1.0,0.0,0.0,100.0,0.019763827363319462,0.017302901523975595
25,JE Root,,0.020202020202020204,2.0,2.0,0.0,0.0,99.0,0.018275701685736463,0.017044776996885884
26,JE Root,,0.010309278350515464,1.0,1.0,0.0,0.0,97.0,0.015622008629566628,0.016712676264070258
27,JE Root,,0.010416666666666666,2.0,1.0,1.0,0.0,96.0,0.015990021418011025,0.016400407168586345
28,JE Root,,0.010638297872340425,1.0,1.0,0.0,0.0,94.0,0.015041704680220605,0.016165679619831543
29,JE Root,,0.021505376344086023,2.0,2.0,0.0,0.0,93.0,0.015707927198541725,0.01595146855706998
30,JE Root,,0.054945054945054944,5.0,5.0,0.0,0.0,91.0,0.014742210153635882,0.01565915240324648
31,JE Root,,0.011627906976744186,1.0,1.0,0.0,0.0,86.0,0.014441969322160422,0.01520213483818418
32,JE Root,,0.023529411764705882,2.0,2.0,0.0,0.0,85.0,0.014814865124419105,0.014785478277386748
33,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.013782873380353059,0.014322406776904047
34,JE Root,,0.012048192771084338,2.0,1.0,1.0,0.0,83.0,0.01396779514422219,0.014010824196088942
35,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.012904530923063231,0.013788868283864018
36,JE Root,,0.024691358024691357,2.0,2.0,0.0,0.0,81.0,0.012361937325667682,0.013751991625628507
37,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.013255652778683782,0.013673516811330756
38,JE Root,,0.012658227848101266,1.0,1.0,0.0,0.0,79.0,0.013437032208679206,0.013644953404285134
39,JE Root,,0.0,1.0,0.0,1.0,0.0,78.0,0.012305170295832573,0.013640162433218856
40,JE Root,,0.012987012987012988,1.0,1.0,0.0,0.0,77.0,0.011668964396468778,0.013783394573375449
41,JE Root,,0.02631578947368421,2.0,2.0,0.0,0.0,76.0,0.011842515246867946,0.013956818904647937
42,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.012199021485727124,0.01419451737405978
43,JE Root,,0.013513513513513514,1.0,1.0,0.0,0.0,74.0,0.013843758327832386,0.014541932860472331
44,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.01405853935346292,0.01495524668345991
45,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.014921352123091912,0.015483459719596245
46,JE Root,,0.0273972602739726,2.0,2.0,0.0,0.0,73.0,0.014498999946353772,0.016100449511370525
47,JE Root,,0.014084507042253521,1.0,1.0,0.0,0.0,71.0,0.014498999946353772,0.016594508959983368
48,JE Root,,0.0,0.0,0.0,0.0,0.0,0.0,0.01561689874828243,0.017040006867842284
49,JE Root,,0.04285714285714286,3.0,3.0,0.0,0.0,70.0,0.017463620816611146,0.017606633857602333
50,JE Root,,0.014925373134328358,1.0,1.0,0.0,0.0,67.0,0.017737031616337735,0.018150983955279393
51,JE Root,,0.030303030303030304,2.0,2.0,0.0,0.0,66.0,0.019331136043244126,0.018773696348289043
52,JE Root,,0.03125,2.0,2.0,0.0,0.0,64.0,0.020383767622191493,0.01929370334284619
53,JE Root,,0.016129032258064516,1.0,1.0,0.0,0.0,62.0,0.02182075778098616,0.019640580143497517
